username,followers,reels,avg_views,max_views,avg_comments,max_comments,avg_likes,last_upload_days,posts_per_week,verdict,error
switi.home,0,12,12705,69332,455.0,4790,55.1,109.0,1.3,ok,
suseok_design,,,,,,,,,,unknown,
table._point,0,12,9178,15517,0.4,3,24.9,0.3,10.5,ok,
taste.home.note,0,12,6671,18042,174.4,353,65.5,0.3,10.5,ok,
taste_intersection,0,12,20506,193345,3.7,32,435.7,12.4,0.7,ok,
tem._.soo.ni,0,12,11533,98933,318.2,2513,98.2,63.1,7.0,ok,
tem.bee77,0,12,6300,26486,53.1,70,42.3,129.5,7.6,ok,
tem.ddung2,0,11,11394,21619,195.2,728,44.0,0.2,15.4,ok,
tem.doctor,0,12,27915,181058,304.0,856,70.1,0.1,21.0,ok,
tem.duck,0,12,58976,114928,692.2,1521,217.6,1.1,8.4,ok,
tem.lap,0,12,28506,167509,387.4,3829,191.2,1.4,2.9,ok,
tem.changgo,,,,,,,,,,unknown,
tem.sayoyo_,0,12,72739,840604,727.0,8139,1477.7,0.4,0.7,ok,
tem.note__,,,,,,,,,,unknown,
tem.samuso,,,,,,,,,,unknown,
tem.unni,0,12,60459,639691,2567.8,26281,296.0,34.0,0.8,ok,
tem__dog,0,12,136522,791433,1719.0,11745,636.3,0.4,0.4,ok,
tem.tory_,,,,,,,,,,unknown,
tem_cokcok,0,12,136,350,3.0,8,6.6,230.2,2.3,ok,
tem_bank,0,12,3641,9522,28.5,76,13.2,25.5,8.4,ok,
tem_ppop,0,12,57375,456062,1517.4,8984,393.8,36.4,0.6,ok,
tem_jji,0,12,71858,416559,2381.7,11096,267.1,0.1,4.4,ok,
tem_salon,0,12,171568,1202586,3768.3,27999,646.0,1.2,0.4,ok,
tembbal.salimnam,0,12,9600,75862,57.4,184,34.1,79.5,6.5,ok,
tembbang,0,12,5808,46938,8.3,79,11.2,0.1,16.8,ok,
tembourine,0,12,67031,705054,143.0,1557,119.5,5.1,0.7,ok,
temdeuk.deuk,0,12,35967,224621,1316.5,10221,222.2,0.5,0.4,ok,
temdukong,0,12,3472,7959,36.1,138,8.0,9.3,14.0,ok,
temh_ouse,0,12,432,1787,0.8,6,0.3,1.1,12.0,ok,
temeditor,0,12,50620,379805,469.3,3222,94.2,6.1,0.4,ok,
temjoaa,0,12,1349459,14217133,664.2,4114,38864.2,1.7,0.5,ok,
temkong.zip,0,12,1664,4141,49.8,75,26.8,26.5,6.0,ok,
tempig_insta,0,12,320387,2241689,2185.0,15968,661.2,35.3,0.3,ok,
tempick_home,0,12,699111,5296447,975.2,9929,1918.3,2.0,0.3,ok,
templex_10,0,12,110322,588871,511.1,3318,280.3,0.9,3.4,ok,
temseorap_home,0,12,18466,76638,289.9,1393,110.5,0.0,1.6,ok,
temroom_pick,0,12,15856,172859,3.5,33,60.7,33.0,2.0,ok,
templex,0,7,375,1532,1.0,6,22.4,1318.3,0.0,ok,
temu_korea,0,12,14963,65993,10.4,99,49.5,44.0,1.0,ok,
that_that.home,0,12,13489,98307,76.8,666,43.3,0.1,1.9,ok,
temuireland,0,12,6392,11391,0.9,3,29.9,13.2,0.9,ok,
thatisitshiba,0,12,176732,940182,49.4,470,760.8,2.3,0.3,ok,
the_edit.co.kr,0,12,1206965,5835918,218.5,1006,5430.2,0.3,0.3,ok,
the.jenny.home,0,12,2470,5513,97.2,133,47.1,0.5,7.0,ok,
the_ergo_official,0,12,260704,1520852,1617.2,10340,861.9,0.2,2.3,ok,
the_habi_home,0,12,39351,461363,1004.3,12047,260.2,100.2,0.5,ok,
the.careclean,,,,,,,,,,unknown,
the.one6175,,,,,,,,,,unknown,
the_vibe_finds,0,12,20956,198020,111.8,1279,125.7,233.1,1.5,ok,
thecozyhome.insta,0,12,43551,346190,824.2,8011,287.5,4.2,1.0,ok,
thecalmmomlife,0,12,270816,2022218,110.3,328,340.3,2.0,0.2,ok,
thehomes01,0,12,31605,240826,58.7,562,59.2,1.3,9.3,ok,
thekwendyhome,0,12,154897,528705,158.9,391,4706.9,0.8,2.2,ok,
thelee_table,0,12,157874,507813,260.8,2200,765.2,2.0,2.2,ok,
thesistershoppers,0,12,124565,1094063,206.8,691,3950.1,1.4,7.6,ok,
thehome_official,,,,,,,,,,unknown,
thetinywinz,0,12,11938,108760,214.7,2470,81.1,28.2,0.3,ok,
think.tem,0,12,2839,13907,36.2,91,19.8,0.2,12.0,ok,
this.picks,0,12,259544,2728710,111.2,389,1252.7,65.1,1.6,ok,
thiswhybuy,0,12,52392,329432,504.2,3213,262.4,2.4,0.4,ok,
thomas.pick_,0,12,14378,97228,132.7,1083,67.3,0.1,0.7,ok,
thisismanendi,0,12,5194,15525,40.1,178,25.2,20.0,0.3,ok,
tiffany_williamson,0,12,4640552,52358220,3052.4,22465,76584.2,7.4,0.1,ok,
tilting_9,0,12,555,2563,8.5,45,12.2,222.1,2.5,ok,
tina._.home12,0,12,4579,6928,51.2,123,14.5,0.5,7.6,ok,
tin_ypick,0,12,670,2657,3.2,10,2.2,9.5,1.1,ok,
tip__salim,0,12,27999,178682,19.4,38,79.7,4.0,1.8,ok,
today_dc,0,12,75093,536871,282.1,1650,264.5,1.4,0.4,ok,
todam.house,0,12,2785,9469,38.6,88,19.3,1.0,6.5,ok,
today_interior_,0,12,1898,2459,24.5,72,44.2,36.4,5.6,ok,
today_tem.note,0,1,278,278,11.0,11,31.0,267.1,,ok,
todaypickpick,0,12,1640,8789,19.9,53,10.4,90.4,0.5,ok,
tip_is_moa,,,,,,,,,,unknown,
todays_items,0,12,8749,33562,111.3,411,15.3,65.4,6.5,ok,
todaysalim_b2m,0,12,3452,28758,12.4,131,9.8,3.0,10.5,ok,
tok._.tem,0,12,731,1773,14.7,29,8.5,0.1,7.6,ok,
tokkine_salim,0,12,5398,41601,10.1,35,8.9,0.5,7.6,ok,
tokky_mom,0,12,33733,391194,324.2,3813,190.0,3.1,1.8,ok,
tomato_tem,0,12,611,1402,17.6,25,12.2,2.0,7.6,ok,
tomorrow.zips,0,2,29557,30832,0.0,0,151.0,23.1,0.4,ok,
tongzang._.tem,0,12,108901,542300,2963.4,17756,750.8,15.5,0.4,ok,
toryne_camping,0,12,68370,350659,1210.9,5530,442.4,2.1,0.4,ok,
tori._.tem,0,12,113488,977149,1299.8,13774,397.1,37.1,0.5,ok,
toyland.kr,0,12,12225,40932,139.8,924,42.1,0.4,28.0,ok,
tour.toctoc,0,12,55977,296940,27.5,267,381.2,2.1,0.3,ok,
toypang_,0,12,10689,54026,207.3,1154,60.3,0.3,10.5,ok,
tpd_n_motcham,0,12,305875,3341502,529.2,5821,3565.2,0.1,0.6,ok,
tren_dy_home,0,12,2968,7002,106.5,176,72.6,231.1,6.0,ok,
tslakr,0,12,60298,315554,323.3,1684,179.2,27.3,3.7,ok,
ttalkak_homez,0,12,973,2754,15.2,46,3.5,1.1,4.9,ok,
truecook_official,0,12,52377,217002,17.8,85,236.6,2.2,0.2,ok,
ttem.cat,0,12,124189,713051,1572.4,9753,350.2,0.5,2.0,ok,
ttokttoktem_lab,0,12,40340,163666,98.6,612,320.8,64.3,0.7,ok,
ttri.home,0,12,176023,820615,295.7,2117,1063.5,5.0,0.2,ok,
tti.home,0,12,54101,211603,56.2,426,183.8,3.1,2.0,ok,
ttugi._.home,0,12,7963,65304,129.2,1374,29.8,29.6,8.4,ok,
turtletem,0,12,13548,91480,353.0,2188,168.3,201.1,7.0,ok,
uaa365,0,12,749,1115,0.1,1,1.2,171.0,3.8,ok,
uhyeang_click,0,12,21850,133508,12.0,93,220.8,5.7,0.2,ok,
uhome._.mehome,0,12,1645,6027,40.4,81,23.2,0.5,7.6,ok,
umma_sangjum,0,12,8064,58036,119.6,737,45.4,142.1,7.6,ok,
unnee___,0,12,148655,844540,2919.8,12675,788.3,0.0,5.6,ok,
un_ni_tip,0,12,111076,410569,76.9,817,509.1,2.0,12.0,ok,
unijeni,0,12,100288,713666,50.6,62,11.2,3.4,0.5,ok,
unni__chance,0,9,18155,52847,7.3,31,92.8,0.1,9.0,ok,
unni._.home,0,12,2247,14117,21.4,60,20.2,225.1,7.0,ok,
urizip_picks,0,12,14259,161769,71.5,814,60.3,0.4,2.5,ok,
uphara_up,0,12,94809,327648,1151.2,5272,366.0,4.0,0.5,ok,
usefulsalim,0,12,22942,190030,6.8,32,66.2,16.0,0.7,ok,
vibe_item,0,12,6246908,43853588,787.5,4019,168888.0,0.2,0.1,ok,
vant.kr,0,12,158162,951008,46.8,283,7417.3,93.2,0.1,ok,
viralgadgets_studio,0,12,7048685,50475508,1681.5,11024,64708.7,0.5,0.1,ok,
vitaa_home,0,12,24757,285539,158.5,1793,71.5,76.3,1.3,ok,
vins.lvn,0,12,3431,14476,9.2,17,24.0,20.4,1.8,ok,
uso_reviewer,,,,,,,,,,unknown,
vivi.hot.tem,0,5,947,2394,16.2,29,25.4,240.4,0.7,ok,
vivi_home_01,0,12,708,4456,30.4,63,16.3,0.2,3.2,ok,
want.zamora,0,12,4513200,27268419,802.2,4967,217723.0,0.6,0.1,ok,
vivi_tem_01,0,12,452,1090,17.4,50,18.7,225.4,1.6,ok,
we_life_love28,0,12,3682,8135,60.8,331,26.9,145.5,2.7,ok,
wear.us_look,0,12,138291,740511,1602.0,14631,733.4,1.1,0.4,ok,
weil_ichs_can,0,12,540333,2799842,170.0,787,3930.0,2.2,0.3,ok,
wellhome_life,0,12,7561,37336,104.1,543,43.7,7.3,2.6,ok,
wesandalisontips,0,12,14234223,58819248,882.6,3243,203187.6,61.5,0.1,ok,
what._.living,0,12,628299,4561181,2884.6,15719,2350.0,437.2,0.7,ok,
wiebkelea,0,12,39189,100715,54.0,78,1776.7,0.1,1.5,ok,
wendy,,,,,,,,,,unknown,
withhomedeco,0,12,7580,17496,95.7,387,22.2,2.1,6.5,ok,
wonderhome__,0,12,29510,106114,396.7,1158,127.0,0.4,9.3,ok,
whats_in._.finds,,,,,,,,,,unknown,
wony.chu_,0,12,205602,781116,1932.6,5337,2791.1,0.2,0.6,ok,
woorung2_life,0,12,979182,6412343,1629.7,5955,4923.0,0.3,0.1,ok,
world_beauty2021,0,12,259991,1543405,2252.4,19213,545.9,0.1,0.6,ok,
wonnyhome.official,,,,,,,,,,unknown,
worker.schoice,,,,,,,,,,unknown,
world_best_item,,,,,,,,,,unknown,
wow_pick1000,0,2,614,1148,10.5,13,7.0,233.1,13.3,ok,
xinxin1021,0,12,332709,1919594,52.2,404,545.8,10.5,0.9,ok,
xusink135,0,12,84985,391364,43.3,372,424.1,0.2,14.0,ok,
world_hot_item,,,,,,,,,,unknown,
y.ni_room,0,12,137476,559179,1064.6,4012,599.0,0.4,3.2,ok,
ya.ho.tem,0,12,3391,12204,37.3,291,64.2,0.3,14.0,ok,
yam.sachin,0,12,1234034,6237232,23.7,65,4750.8,0.1,0.2,ok,
yayas_stories,0,12,1600,3274,6.1,16,18.8,3.7,1.6,ok,
yeji._.home,0,12,15565,119660,342.7,1464,87.7,0.5,7.6,ok,
yejin._.room,0,12,216526,927169,720.9,2689,3525.0,0.4,7.6,ok,
yellojooboo02,0,12,3299,9392,2.4,8,27.2,0.3,1.9,ok,
yenahom_,0,12,135742,308851,1010.8,3654,480.5,2.0,3.8,ok,
yeon2home_tem,0,12,20113,203312,318.2,3477,44.2,18.5,3.2,ok,
yeon_e._.home,0,12,344374,1804178,567.6,2263,1092.9,3.1,0.7,ok,
yeondoomua,0,12,191573,514850,1534.7,6937,856.8,2.2,2.1,ok,
yeonhee._.home,0,12,57015,262921,817.9,3182,207.5,0.1,7.6,ok,
yeonytem,0,12,2512,7764,32.0,127,13.7,5.5,1.4,ok,
yeosin.salim,0,12,57157,406829,1996.7,15722,277.6,0.1,0.4,ok,
yeowootem,0,12,2524,8784,72.3,178,34.3,30.5,3.1,ok,
yewooooni,0,12,5225,41330,4.3,25,97.6,263.4,0.1,ok,
yibi_cooooks,0,12,4515883,37707004,543.8,1868,73698.6,1.5,0.1,ok,
yiseo.home,0,12,138545,895034,1730.9,8981,151.2,0.5,0.5,ok,
yeosago,,,,,,,,,,unknown,
yogoddae1,0,12,12192,129519,10.4,71,17.1,1.4,9.3,ok,
yoitemu,0,12,11367,80037,9.0,58,48.7,3.6,1.0,ok,
yomissam_,0,12,3842,16750,59.8,195,19.4,2.5,7.6,ok,
yondhome,0,12,2709,6376,39.1,69,21.6,200.5,4.7,ok,
yodalove_25170,,,,,,,,,,unknown,
yonyon.home,0,7,944,2770,7.0,12,52.6,95.4,0.3,ok,
yoon._.storyy,0,12,2374,8866,45.4,69,28.2,128.5,8.4,ok,
yoondie.journal,0,12,1166,4914,4.1,14,4.6,1.9,2.9,ok,
yoonzip_salrim,0,12,11071,59552,9.1,43,25.8,12.5,1.5,ok,
yoonnb_home,0,12,15347,73240,131.5,367,51.5,0.1,12.0,ok,
yooswoop,0,12,86539,318049,717.2,1942,342.1,1.0,1.4,ok,
youjapick,0,12,2279,4437,34.1,50,15.3,4.5,8.4,ok,
youniii_home,0,12,52285,162936,511.8,1907,142.6,0.0,3.8,ok,
yorijori.toktok,0,12,24342,125866,401.8,1575,205.2,5.9,3.5,ok,
younge.zip,0,1,861,861,15.0,15,3.0,251.9,,ok,
your_terior,0,12,55539,140552,954.2,2472,192.2,0.0,3.8,ok,
youzihome,0,12,1426,2013,19.8,60,4.2,1.2,6.5,ok,
yoyosearch,0,12,87685,423757,1180.5,9276,1696.2,0.1,1.1,ok,
yovely.fan7astic,0,12,22894,238493,66.8,498,117.5,1.3,1.3,ok,
yu_na_daily,0,12,32535,143613,641.1,4372,130.8,0.3,6.0,ok,
yu_ya3,0,12,542352,4165992,209.1,1999,20410.7,8.0,0.2,ok,
yujinirang,0,12,497307,4468755,481.4,2670,6222.6,1.5,0.0,ok,
yuju._.han,0,12,79386,570667,1588.4,15497,176.7,13.1,5.6,ok,
yulmom_pick,0,12,5709,22632,56.7,115,23.6,15.5,4.2,ok,
yuls__house,0,12,32662,248136,377.1,3688,174.2,60.4,0.9,ok,
yummy_salrim,0,12,159642,411315,1364.0,6399,949.5,0.4,0.6,ok,
yumiyumm_y,0,12,871308,5577507,486.8,2944,21772.0,0.0,0.2,ok,
yuja_item,,,,,,,,,,unknown,
yummyhome_j,0,12,1099237,5862992,1010.4,10018,6987.6,0.1,0.3,ok,
yumyumhae,0,12,103293,307709,620.8,1301,544.2,1.0,3.8,ok,
yumndiet,0,12,57132,207367,313.3,1118,473.2,113.1,1.4,ok,
yunan_tem,0,12,56614,211384,260.8,2205,56.8,0.4,0.8,ok,
yungyver_,0,12,10245,32214,163.4,453,21.7,0.5,7.6,ok,
yuni_kurasi_yutori,0,12,269140,1343038,11.8,53,886.2,8.0,1.1,ok,
yunja.ne,0,12,135433,342953,1379.7,3209,3.0,1.9,4.9,ok,
yunlahome,0,12,2821,5515,60.9,99,28.9,19.1,7.6,ok,
yuuka_good.item,0,9,305025,2133808,14.7,105,578.2,0.1,6.3,ok,
yuntaek_hangirl,0,12,4226,13268,32.0,212,26.5,155.1,3.4,ok,
yyenni._.home,0,12,10075,74366,106.3,314,70.3,0.1,10.5,ok,
zabi_pick,0,12,34693,266204,106.2,954,65.3,0.5,12.0,ok,
zachi_rabbit,0,12,19283,133665,167.1,764,117.5,70.5,1.7,ok,
yuya,,,,,,,,,,unknown,
zi0home,0,12,285158,2455448,3178.0,20343,2624.7,0.5,0.5,ok,
zambok,,,,,,,,,,unknown,
zambok_us,,,,,,,,,,unknown,
zanmang_mang,,,,,,,,,,unknown,
ziburo.home,0,12,9278,15519,228.3,398,84.5,131.2,7.0,ok,
zip.chak_sis,0,12,3011,16204,27.3,116,16.0,13.9,5.2,ok,
zip.ella_home,0,12,996168,7652828,11670.0,83069,4018.5,12.5,0.5,ok,
zip_isfp,0,12,368384,1803359,25.1,85,7927.9,0.3,2.9,ok,
zipdodam,0,12,106004,601152,235.2,2576,290.9,1.5,0.7,ok,
zip.cat_,,,,,,,,,,unknown,
zipdori.tem,0,12,19401,165060,347.4,3458,87.1,157.0,1.4,ok,
zip_solution,,,,,,,,,,unknown,
zipggu.item,0,12,413,697,40.9,51,24.1,143.4,2.4,ok,
zipkootem,0,12,3818,7769,120.7,285,53.6,122.5,4.2,ok,
zippaeng,0,12,99343,807002,959.6,5828,925.6,4.5,0.6,ok,
zipsoony_home,0,12,241841,1509976,1521.9,8473,590.0,0.0,0.2,ok,
zipsunisuni,0,11,180761,1051744,1144.7,6062,1097.8,0.2,0.3,ok,
zipdorido,,,,,,,,,,unknown,
ziptem.note,0,12,16109,122983,287.2,2564,99.8,0.3,2.2,ok,
ziptemshop,0,12,5913,26318,48.7,276,18.0,106.3,7.0,ok,
zmfffls10042,0,12,168798,1975153,28.2,294,759.2,0.5,0.7,ok,
zuck,0,12,34326598,88255066,11866.0,34696,461877.2,4.7,0.2,ok,
zoa.tem,0,12,5066,20761,53.8,78,35.1,160.1,7.0,ok,
zziczzic.item,0,12,2069,4587,21.1,148,9.1,72.2,0.9,ok,
zzinheart_home,0,12,245011,1450133,1975.9,10470,1015.8,43.2,0.4,ok,
zzinreview_class,0,12,8768,49960,22.2,178,25.2,2.5,8.4,ok,
